Passo,ValorCentral,Tempo_false_32,Tempo_false_64,Tempo_false_128,Tempo_true_32,Tempo_true_64,Tempo_true_128,Tempo_close_32,Tempo_close_64,Tempo_close_128,Tempo_spread_32,Tempo_spread_64,Tempo_spread_128,Tempo_master_32,Tempo_master_64,Tempo_master_128
161,0.94072,0.000143,0.000360,0.000456,0.000118,0.000228,0.001096,0.000130,0.000349,0.000854,0.000284,0.000577,0.001076,0.000174,0.000266,0.000774
162,0.94009,0.000140,0.000288,0.000439,0.000117,0.000259,0.000535,0.000126,0.000368,0.000766,0.000279,0.001058,0.000706,0.000169,0.000267,0.000583
163,0.93946,0.000144,0.000326,0.000441,0.000123,0.000336,0.000649,0.000134,0.000353,0.000811,0.000720,0.000602,0.000474,0.000170,0.000250,0.000584
164,0.93883,0.000164,0.000306,0.000427,0.000117,0.000208,0.000960,0.000153,0.000645,0.000681,0.000222,0.000532,0.000495,0.000170,0.000262,0.000424
165,0.93819,0.000164,0.000278,0.000447,0.000115,0.000232,0.000485,0.000131,0.000385,0.000668,0.000233,0.000474,0.000696,0.000176,0.000253,0.000747
166,0.93755,0.000155,0.000273,0.001083,0.000130,0.000329,0.000600,0.000137,0.000522,0.000805,0.001319,0.000277,0.000497,0.000184,0.000393,0.000563
167,0.93691,0.000142,0.000275,0.001133,0.000499,0.000227,0.000634,0.000136,0.000904,0.000487,0.001312,0.000258,0.000496,0.000173,0.000258,0.000471
168,0.93627,0.000143,0.000276,0.002043,0.000138,0.000231,0.000797,0.000505,0.000396,0.000529,0.000226,0.000253,0.000480,0.000174,0.000236,0.000646
169,0.93562,0.000142,0.000277,0.001022,0.000109,0.000248,0.000519,0.000168,0.001035,0.000566,0.000245,0.000282,0.000493,0.000170,0.000235,0.000429
170,0.93498,0.000132,0.000277,0.000627,0.000109,0.000244,0.000559,0.000136,0.000448,0.000559,0.000399,0.000212,0.000460,0.000173,0.000223,0.000570
171,0.93433,0.000134,0.000277,0.000575,0.000126,0.000252,0.000776,0.000137,0.000373,0.000595,0.000236,0.000215,0.000482,0.000169,0.000214,0.000576
172,0.93368,0.000135,0.000285,0.000622,0.000257,0.000339,0.000493,0.000144,0.000344,0.001443,0.000236,0.000238,0.000453,0.000172,0.000213,0.000598
173,0.93303,0.000135,0.000278,0.000542,0.000901,0.000533,0.000519,0.000132,0.000296,0.001205,0.000236,0.000220,0.000443,0.000167,0.000215,0.000546
174,0.93237,0.000168,0.000277,0.000632,0.003420,0.000233,0.000521,0.000131,0.000266,0.000806,0.000233,0.000216,0.000469,0.000174,0.000220,0.000570
175,0.93172,0.000128,0.000274,0.000897,0.000364,0.001191,0.000509,0.000128,0.000252,0.000634,0.000238,0.000216,0.000486,0.000172,0.000227,0.000732
176,0.93106,0.000179,0.000281,0.000496,0.000132,0.000671,0.000463,0.000122,0.000253,0.000558,0.000232,0.000219,0.000480,0.000171,0.000248,0.000739
177,0.93040,0.000188,0.000273,0.000520,0.000126,0.000402,0.000502,0.000119,0.000255,0.000527,0.000258,0.000449,0.000470,0.000170,0.000471,0.000501
178,0.92974,0.000183,0.000296,0.001301,0.000119,0.000959,0.000749,0.000146,0.000241,0.000511,0.000234,0.000300,0.000480,0.000170,0.000316,0.000493
179,0.92907,0.000307,0.000259,0.001049,0.000114,0.000474,0.000815,0.000111,0.000294,0.000503,0.000229,0.000290,0.000555,0.000168,0.000263,0.000445
180,0.92841,0.000169,0.000268,0.000396,0.000109,0.000390,0.000678,0.000113,0.000230,0.000615,0.000233,0.000222,0.000451,0.000170,0.001344,0.000462
181,0.92774,0.000172,0.000279,0.000502,0.000109,0.000318,0.000606,0.000120,0.000432,0.000910,0.000230,0.000314,0.000490,0.000167,0.000348,0.000440
182,0.92707,0.001159,0.000320,0.000567,0.000124,0.000338,0.000644,0.000122,0.000383,0.001093,0.000245,0.000251,0.000459,0.000172,0.000574,0.000438
183,0.92640,0.000705,0.000256,0.000548,0.000127,0.000272,0.001083,0.000112,0.000257,0.001194,0.000231,0.000233,0.000484,0.000172,0.000956,0.000448
184,0.92573,0.000647,0.000277,0.000507,0.000127,0.000307,0.000747,0.000124,0.000252,0.000561,0.000233,0.000251,0.000576,0.000168,0.000708,0.000435
185,0.92506,0.000141,0.000272,0.000523,0.000122,0.000221,0.001727,0.000113,0.000290,0.000879,0.000243,0.000325,0.000587,0.000170,0.000428,0.000435
186,0.92438,0.002867,0.000277,0.000642,0.000130,0.000236,0.000519,0.000449,0.000276,0.000689,0.001027,0.000239,0.000562,0.000186,0.000302,0.000443
187,0.92370,0.001215,0.000277,0.000680,0.000115,0.000306,0.000457,0.000113,0.000259,0.000515,0.000396,0.000445,0.000465,0.000170,0.000351,0.000440
188,0.92302,0.000205,0.000271,0.000663,0.000112,0.000221,0.000469,0.000127,0.000347,0.000476,0.000252,0.000252,0.000690,0.000784,0.000285,0.000449
189,0.92234,0.000165,0.000270,0.000565,0.000123,0.000269,0.000470,0.000133,0.000273,0.000470,0.000279,0.000292,0.000505,0.000265,0.000272,0.000433
190,0.92166,0.000180,0.000270,0.001587,0.000111,0.000273,0.000539,0.000184,0.000237,0.000448,0.000255,0.000600,0.000452,0.000259,0.000271,0.000435
191,0.92098,0.000188,0.000274,0.000568,0.000121,0.000231,0.000470,0.000135,0.000230,0.000443,0.000247,0.000737,0.000568,0.000259,0.000279,0.000433
192,0.92029,0.000322,0.000276,0.000454,0.000126,0.000234,0.000506,0.000144,0.000249,0.000467,0.000234,0.000254,0.000488,0.000260,0.000274,0.000420
193,0.91960,0.000194,0.000280,0.000457,0.000118,0.000294,0.000459,0.000146,0.000247,0.000462,0.000336,0.000255,0.000490,0.000260,0.000275,0.000452
194,0.91892,0.000195,0.000272,0.000429,0.000129,0.000234,0.000458,0.000838,0.000234,0.000473,0.000232,0.000454,0.000454,0.000262,0.000419,0.000454
195,0.91822,0.000190,0.000274,0.000424,0.000123,0.000263,0.000436,0.000970,0.000231,0.000651,0.000579,0.002110,0.000524,0.000261,0.000238,0.000500
196,0.91753,0.000182,0.000272,0.000452,0.000117,0.000217,0.000889,0.000186,0.000307,0.000428,0.000557,0.000760,0.000496,0.000263,0.000233,0.000821
197,0.91684,0.000155,0.000272,0.000436,0.000118,0.000287,0.000572,0.000232,0.000238,0.000472,0.000484,0.000580,0.000475,0.000266,0.000230,0.001270
198,0.91614,0.000162,0.000275,0.000429,0.000123,0.000232,0.000519,0.000222,0.000258,0.000641,0.001175,0.000306,0.000523,0.000262,0.000234,0.000672
199,0.91545,0.000172,0.000292,0.000421,0.000120,0.000301,0.000433,0.000232,0.000230,0.000401,0.000213,0.001024,0.000531,0.000261,0.000229,0.000600
200,0.91475,0.000169,0.000574,0.001164,0.000117,0.000238,0.000485,0.000251,0.000222,0.000504,0.000222,0.000404,0.000765,0.000260,0.000251,0.000489
201,0.91405,0.000497,0.000636,0.000538,0.000305,0.000349,0.000493,0.000545,0.000455,0.000620,0.000293,0.000906,0.000500,0.000228,0.000430,0.000561
202,0.91335,0.000191,0.001605,0.000471,0.000133,0.000228,0.000458,0.000133,0.000438,0.000504,0.001154,0.000451,0.000714,0.000299,0.000255,0.000448
203,0.91265,0.000176,0.000436,0.000497,0.000120,0.000228,0.000909,0.000145,0.000284,0.000498,0.000232,0.000340,0.000478,0.000258,0.000240,0.000440
204,0.91194,0.000181,0.000447,0.000596,0.000115,0.000241,0.000579,0.000148,0.000372,0.000520,0.000229,0.000248,0.000414,0.000260,0.000248,0.000423
205,0.91124,0.000525,0.000319,0.000412,0.000112,0.000239,0.000735,0.000153,0.000644,0.000770,0.000226,0.000232,0.000451,0.000263,0.000248,0.000422
206,0.91053,0.000190,0.000377,0.000512,0.000113,0.000227,0.000617,0.000150,0.000394,0.000507,0.000215,0.000235,0.000468,0.000263,0.000259,0.000422
207,0.90982,0.000307,0.000369,0.000579,0.000107,0.000227,0.000534,0.000154,0.000533,0.000508,0.000232,0.000270,0.000466,0.000260,0.000243,0.000418
208,0.90911,0.000473,0.000381,0.000408,0.000104,0.000226,0.003319,0.000146,0.000602,0.000561,0.000225,0.000246,0.000485,0.000262,0.000347,0.000478
209,0.90840,0.000164,0.000389,0.000468,0.000106,0.000234,0.000674,0.000152,0.000810,0.000489,0.000221,0.000231,0.000443,0.000261,0.000235,0.000433
210,0.90769,0.000159,0.000386,0.001067,0.000107,0.000225,0.000533,0.000146,0.000440,0.000737,0.000220,0.000226,0.000489,0.000261,0.000224,0.000423
211,0.90697,0.000165,0.000414,0.000715,0.000106,0.000217,0.000942,0.000148,0.000923,0.001012,0.000280,0.000227,0.000533,0.000263,0.000228,0.000427
212,0.90626,0.000158,0.000757,0.000500,0.000105,0.000217,0.000739,0.000137,0.000500,0.000798,0.000186,0.000238,0.001311,0.000260,0.000218,0.000430
213,0.90554,0.000161,0.000297,0.000469,0.000055,0.000215,0.000485,0.000135,0.000396,0.000740,0.000226,0.000331,0.000531,0.000260,0.000349,0.000659
214,0.90482,0.000159,0.000407,0.000472,0.000151,0.000222,0.000517,0.000138,0.000325,0.000598,0.000234,0.000921,0.000479,0.000258,0.000244,0.000693
215,0.90411,0.000154,0.000333,0.000457,0.000125,0.000332,0.000561,0.000138,0.000391,0.001023,0.000225,0.000427,0.000496,0.000259,0.000244,0.000629
216,0.90339,0.000145,0.000291,0.000471,0.000122,0.000244,0.000602,0.000137,0.000482,0.000771,0.000560,0.000573,0.000801,0.000259,0.000225,0.000681
217,0.90266,0.000147,0.000248,0.000563,0.000128,0.000244,0.001125,0.000139,0.000380,0.001070,0.000289,0.000382,0.000736,0.000278,0.000223,0.000820
218,0.90194,0.000171,0.000253,0.000511,0.000123,0.000247,0.000762,0.000133,0.000407,0.002580,0.000255,0.000377,0.000762,0.000258,0.000228,0.001415
219,0.90122,0.000149,0.000286,0.000543,0.000114,0.000273,0.000822,0.000131,0.000352,0.000546,0.000254,0.000418,0.000755,0.000257,0.000221,0.000600
220,0.90049,0.000147,0.000389,0.001597,0.000123,0.000554,0.000442,0.000141,0.000343,0.000511,0.000265,0.000463,0.001497,0.000254,0.000224,0.000984
221,0.89976,0.000157,0.000258,0.000665,0.000115,0.000370,0.000493,0.000136,0.000349,0.000567,0.000367,0.000310,0.001639,0.000258,0.000228,0.000868
222,0.89904,0.000148,0.000272,0.000677,0.000115,0.000328,0.000531,0.000136,0.000343,0.000650,0.000267,0.000739,0.000711,0.000257,0.000223,0.000768
223,0.89831,0.000133,0.000274,0.000803,0.000130,0.000250,0.000751,0.000190,0.000343,0.000521,0.000200,0.000709,0.000671,0.000259,0.000541,0.000635
224,0.89758,0.000194,0.000265,0.000640,0.000114,0.000686,0.000686,0.000221,0.000445,0.000574,0.000208,0.000318,0.000573,0.000259,0.000351,0.000494
225,0.89685,0.000157,0.000313,0.000788,0.000140,0.000385,0.000729,0.000218,0.000545,0.000456,0.000206,0.000367,0.000591,0.000262,0.000335,0.000495
226,0.89611,0.000186,0.000244,0.001790,0.000120,0.000296,0.000904,0.000226,0.000450,0.000509,0.000216,0.000300,0.000499,0.000260,0.000670,0.000619
227,0.89538,0.000167,0.000247,0.001029,0.000119,0.000665,0.000753,0.000226,0.000449,0.000516,0.000206,0.000290,0.000494,0.000258,0.001924,0.000416
228,0.89465,0.000179,0.000257,0.000693,0.000119,0.000366,0.000831,0.000229,0.000683,0.000645,0.000208,0.000298,0.000575,0.000257,0.000493,0.000442
229,0.89391,0.000187,0.000226,0.000567,0.000119,0.000823,0.000771,0.000212,0.000796,0.000408,0.000206,0.000976,0.000478,0.000261,0.000709,0.000446
230,0.89317,0.000226,0.000254,0.000523,0.000120,0.000375,0.000828,0.000616,0.000422,0.000486,0.000204,0.001275,0.000498,0.000262,0.000869,0.000462
231,0.89244,0.000279,0.000258,0.000558,0.000123,0.000321,0.001072,0.000350,0.000329,0.000776,0.000202,0.000483,0.000480,0.000260,0.000822,0.000444
232,0.89170,0.000673,0.000261,0.000857,0.000114,0.000338,0.001326,0.000178,0.000434,0.000603,0.000201,0.000249,0.000472,0.000259,0.000949,0.000456
233,0.89096,0.000161,0.000287,0.000692,0.000120,0.000406,0.001286,0.000177,0.000356,0.000567,0.000204,0.000257,0.000507,0.000273,0.000255,0.000438
234,0.89022,0.000142,0.000262,0.000535,0.000119,0.000333,0.000491,0.000176,0.000324,0.000649,0.000208,0.000292,0.000503,0.000258,0.000283,0.000457
235,0.88947,0.000143,0.000915,0.000520,0.000119,0.000346,0.000473,0.000132,0.000330,0.000842,0.000205,0.000304,0.000603,0.000264,0.000312,0.000510
236,0.88873,0.000141,0.000413,0.000711,0.000119,0.000384,0.000561,0.000124,0.000317,0.001377,0.003386,0.000268,0.000487,0.000468,0.000267,0.000927
237,0.88799,0.000141,0.000266,0.000592,0.000118,0.000294,0.000611,0.000124,0.000310,0.000544,0.000221,0.001035,0.000450,0.000418,0.000276,0.001521
238,0.88724,0.000140,0.000233,0.000482,0.000119,0.000306,0.000547,0.000123,0.000315,0.000819,0.000265,0.000253,0.000467,0.002690,0.000277,0.001103
239,0.88650,0.000200,0.000222,0.000631,0.000117,0.000497,0.000543,0.000123,0.000317,0.001877,0.000245,0.000493,0.000642,0.000253,0.000287,0.001491
240,0.88575,0.000332,0.000239,0.001299,0.000118,0.000431,0.000631,0.000123,0.000315,0.000872,0.000300,0.000693,0.000410,0.000253,0.000288,0.001240
241,0.88500,0.000138,0.000234,0.001308,0.000117,0.000318,0.000541,0.000106,0.000319,0.000713,0.000240,0.000286,0.000754,0.000677,0.000292,0.000657
242,0.88425,0.000481,0.000261,0.001763,0.000118,0.000371,0.000524,0.000136,0.000359,0.000427,0.000233,0.000263,0.001092,0.000267,0.000302,0.000454
243,0.88350,0.000523,0.000296,0.001202,0.000119,0.000326,0.000516,0.000161,0.000334,0.000495,0.000245,0.000251,0.000962,0.000390,0.000293,0.000622
244,0.88275,0.000261,0.000223,0.000796,0.000479,0.000246,0.000481,0.000137,0.000758,0.000604,0.000238,0.000249,0.000845,0.000330,0.000288,0.000546
245,0.88200,0.001130,0.000437,0.000553,0.000242,0.000367,0.000566,0.000139,0.000456,0.000471,0.000248,0.000247,0.000719,0.000474,0.000289,0.000526
246,0.88125,0.000229,0.000306,0.000518,0.000144,0.000388,0.000869,0.000131,0.000448,0.000429,0.000257,0.000250,0.000835,0.000254,0.000286,0.000573
247,0.88049,0.000203,0.000499,0.000456,0.000155,0.000504,0.000609,0.000127,0.000471,0.000499,0.000540,0.000248,0.001270,0.000252,0.000294,0.000555
248,0.87974,0.000201,0.003804,0.000569,0.000156,0.001089,0.001120,0.000152,0.000354,0.000593,0.000241,0.000248,0.000689,0.000248,0.000294,0.000646
249,0.87899,0.000298,0.004641,0.000598,0.000140,0.000344,0.000906,0.000113,0.000718,0.000417,0.000242,0.000243,0.001087,0.000328,0.000292,0.000605
250,0.87823,0.000354,0.000360,0.000624,0.000147,0.000374,0.000737,0.000116,0.000292,0.000511,0.000240,0.000249,0.000458,0.000246,0.000300,0.000658
251,0.87747,0.002412,0.000650,0.000421,0.000148,0.000413,0.000716,0.000140,0.000416,0.000533,0.000241,0.000246,0.000498,0.000250,0.000288,0.000506
252,0.87671,0.000167,0.001619,0.000676,0.000253,0.000355,0.000811,0.000116,0.000840,0.000469,0.000240,0.000292,0.000481,0.000245,0.000279,0.000458
253,0.87596,0.000188,0.000792,0.000542,0.000111,0.000341,0.000812,0.000127,0.000402,0.000479,0.000240,0.002341,0.000476,0.000245,0.000286,0.000438
254,0.87520,0.000206,0.000619,0.000623,0.000137,0.000342,0.000578,0.000144,0.000438,0.000552,0.000239,0.000292,0.000459,0.000243,0.000288,0.000422
255,0.87444,0.000189,0.000585,0.000605,0.000144,0.000338,0.000742,0.000141,0.000369,0.000545,0.000264,0.000241,0.000452,0.000246,0.000271,0.000408
256,0.87368,0.000228,0.000424,0.000593,0.000145,0.000344,0.000694,0.000141,0.000894,0.000727,0.000207,0.000253,0.000486,0.000242,0.000302,0.000438
257,0.87291,0.000184,0.000327,0.000459,0.000145,0.000339,0.000748,0.000134,0.000912,0.000903,0.000240,0.000238,0.000498,0.000244,0.000291,0.000416
258,0.87215,0.000202,0.000368,0.000542,0.000435,0.000339,0.001034,0.000134,0.001175,0.000738,0.000240,0.000243,0.000492,0.000247,0.000282,0.000415
259,0.87139,0.000186,0.000493,0.000607,0.000122,0.000339,0.001020,0.000124,0.000328,0.000519,0.000243,0.000245,0.000508,0.000249,0.000300,0.000436
260,0.87062,0.000199,0.000378,0.000529,0.000148,0.000339,0.000834,0.000122,0.000342,0.000647,0.000240,0.000842,0.000532,0.000240,0.000280,0.000405
261,0.86986,0.000193,0.000418,0.000541,0.000158,0.000372,0.000616,0.000110,0.000316,0.000793,0.001313,0.000251,0.000501,0.000235,0.000272,0.000785
262,0.86909,0.000199,0.000622,0.000563,0.002349,0.000298,0.000547,0.000110,0.000316,0.000707,0.002610,0.000327,0.000471,0.000246,0.000269,0.000588
263,0.86833,0.000191,0.000571,0.000773,0.001530,0.000329,0.000569,0.000108,0.000304,0.000564,0.000285,0.000415,0.000463,0.000246,0.000282,0.000945
264,0.86756,0.000195,0.001256,0.001323,0.000165,0.000240,0.000548,0.000110,0.000305,0.000632,0.000243,0.000320,0.000478,0.000224,0.000269,0.000704
265,0.86679,0.000190,0.000973,0.000520,0.000209,0.000250,0.000545,0.000117,0.000305,0.000659,0.000265,0.000295,0.000516,0.000187,0.000281,0.000589
266,0.86603,0.000190,0.000375,0.000841,0.000211,0.000279,0.000545,0.000116,0.000303,0.000424,0.000251,0.000326,0.000572,0.000241,0.000283,0.000647
267,0.86526,0.000187,0.002640,0.000526,0.000214,0.000400,0.000554,0.000125,0.000304,0.000484,0.000245,0.000333,0.000699,0.000240,0.000284,0.000682
268,0.86449,0.000253,0.000315,0.000763,0.000216,0.000442,0.000541,0.000111,0.000304,0.000491,0.000247,0.000338,0.001160,0.000257,0.000273,0.000684
269,0.86372,0.000199,0.000291,0.000529,0.000200,0.000229,0.000553,0.000118,0.000621,0.000497,0.000415,0.000304,0.000642,0.000258,0.000390,0.000698
270,0.86295,0.000198,0.000292,0.000573,0.000161,0.000393,0.000558,0.000120,0.000345,0.000492,0.000284,0.000526,0.000480,0.000257,0.000391,0.000588
271,0.86218,0.000201,0.000295,0.000600,0.000160,0.000965,0.000531,0.000121,0.000256,0.000467,0.000225,0.000593,0.000639,0.000261,0.000239,0.000571
272,0.86140,0.000184,0.000295,0.000512,0.000164,0.000460,0.000915,0.000119,0.000261,0.000452,0.000218,0.000252,0.000534,0.000265,0.000532,0.000556
273,0.86063,0.000249,0.000284,0.000500,0.000159,0.000747,0.000720,0.000122,0.000283,0.000461,0.000225,0.000254,0.001386,0.000257,0.001328,0.000612
274,0.85986,0.000172,0.000231,0.000572,0.000172,0.000480,0.000769,0.000120,0.000383,0.000457,0.000224,0.000246,0.000670,0.000258,0.000401,0.000555
275,0.85908,0.000232,0.000257,0.000468,0.000161,0.002498,0.000621,0.000130,0.000213,0.000459,0.000227,0.000251,0.000555,0.000258,0.001263,0.000586
276,0.85831,0.000247,0.000172,0.000591,0.000159,0.000704,0.000701,0.000131,0.000314,0.000453,0.000222,0.000254,0.000549,0.000256,0.000367,0.000540
277,0.85754,0.000123,0.000358,0.000465,0.000187,0.000376,0.000802,0.000122,0.000271,0.000590,0.000218,0.000253,0.000542,0.000908,0.000853,0.000419
278,0.85676,0.000144,0.000243,0.000469,0.000157,0.000259,0.000664,0.000516,0.000243,0.000433,0.000223,0.000256,0.000486,0.000162,0.000340,0.000530
279,0.85598,0.000137,0.001937,0.000421,0.001067,0.000246,0.000664,0.000518,0.000279,0.000444,0.000212,0.000329,0.000510,0.000254,0.000309,0.000770
280,0.85521,0.001111,0.000325,0.000429,0.000226,0.000258,0.000573,0.000169,0.000265,0.000455,0.000665,0.000400,0.000547,0.000249,0.000303,0.000608
281,0.85443,0.000496,0.000211,0.000418,0.000117,0.000353,0.000654,0.000371,0.000406,0.000471,0.001144,0.000384,0.000461,0.000246,0.000287,0.000472
282,0.85365,0.000130,0.000276,0.000429,0.000124,0.000280,0.000637,0.002193,0.000405,0.000646,0.000260,0.000249,0.000472,0.000243,0.000279,0.000641
283,0.85288,0.000142,0.000262,0.000432,0.000122,0.000549,0.000793,0.000618,0.000241,0.000420,0.000249,0.000489,0.000499,0.000251,0.000291,0.000459
284,0.85210,0.000137,0.000224,0.000413,0.000112,0.000278,0.000662,0.000233,0.000549,0.000485,0.000245,0.000221,0.000466,0.000259,0.000281,0.000642
285,0.85132,0.000124,0.000276,0.000427,0.000110,0.000391,0.000578,0.000192,0.000372,0.000653,0.000348,0.000230,0.000510,0.000278,0.000293,0.000455
286,0.85054,0.000114,0.000240,0.000417,0.000130,0.000244,0.000626,0.000194,0.000258,0.000683,0.000348,0.000219,0.000481,0.000261,0.000302,0.000467
287,0.84976,0.000122,0.000249,0.000426,0.000111,0.000253,0.000659,0.000197,0.000300,0.000597,0.001293,0.000270,0.000492,0.000199,0.000293,0.000736
288,0.84898,0.000112,0.003897,0.000424,0.000112,0.000273,0.000668,0.000183,0.000467,0.000536,0.001266,0.000267,0.000524,0.000213,0.000284,0.000444
289,0.84820,0.000124,0.001075,0.000417,0.000111,0.000241,0.000582,0.000182,0.000428,0.000556,0.000192,0.000258,0.000470,0.000182,0.000275,0.000517
290,0.84742,0.000127,0.000509,0.001406,0.000105,0.000341,0.000556,0.000199,0.000488,0.000816,0.000208,0.000250,0.000485,0.000183,0.000266,0.000626
291,0.84663,0.000129,0.001090,0.000537,0.000107,0.000215,0.000966,0.000159,0.000473,0.000574,0.000208,0.000257,0.000526,0.000184,0.000280,0.000696
292,0.84585,0.000117,0.000378,0.000920,0.000114,0.000246,0.000772,0.000139,0.000608,0.000674,0.000208,0.000257,0.000495,0.000184,0.000271,0.000510
293,0.84507,0.000112,0.000366,0.000622,0.000113,0.000237,0.000682,0.000135,0.000599,0.000577,0.000204,0.000253,0.000505,0.000184,0.000284,0.000485
294,0.84429,0.000109,0.000378,0.000646,0.000108,0.000252,0.001636,0.000128,0.000389,0.000482,0.000215,0.000263,0.000518,0.000184,0.000289,0.000536
295,0.84350,0.000114,0.000356,0.000479,0.000101,0.000349,0.000949,0.000134,0.000768,0.000491,0.000208,0.000256,0.000714,0.000183,0.000290,0.000519
296,0.84272,0.000112,0.000381,0.000604,0.000118,0.000259,0.001120,0.000129,0.000381,0.000440,0.000207,0.000259,0.001326,0.000182,0.000273,0.000667
297,0.84194,0.000104,0.000367,0.000584,0.000111,0.000221,0.000732,0.000156,0.000316,0.000556,0.000203,0.000256,0.000581,0.000181,0.000288,0.000647
298,0.84115,0.000058,0.000352,0.000510,0.000106,0.000232,0.001081,0.000128,0.000360,0.000438,0.000210,0.000437,0.000565,0.000187,0.000269,0.000471
299,0.84037,0.000126,0.000398,0.000477,0.000127,0.000318,0.001728,0.000121,0.000390,0.000470,0.000211,0.000298,0.000503,0.000174,0.000335,0.000423
300,0.83958,0.000179,0.000280,0.000712,0.000125,0.000227,0.000714,0.000113,0.000516,0.000461,0.000205,0.000373,0.000474,0.000172,0.000267,0.000438
301,0.83880,0.000124,0.000452,0.000585,0.000305,0.000243,0.000685,0.000296,0.000398,0.000613,0.000256,0.000326,0.000635,0.000199,0.000423,0.000477
302,0.83801,0.000109,0.000402,0.000489,0.000255,0.000271,0.000710,0.000136,0.000232,0.000522,0.000283,0.000352,0.000460,0.000202,0.000271,0.000591
303,0.83722,0.000115,0.000535,0.000598,0.000109,0.000268,0.000719,0.000164,0.000243,0.000760,0.000218,0.000273,0.000448,0.000185,0.000270,0.000508
304,0.83644,0.000119,0.000501,0.000498,0.000122,0.000262,0.001030,0.000127,0.000242,0.000403,0.000223,0.000272,0.000419,0.000189,0.000272,0.000724
305,0.83565,0.000107,0.000415,0.000618,0.000129,0.000248,0.000656,0.000124,0.000254,0.000633,0.000231,0.000272,0.000400,0.000185,0.000286,0.000510
306,0.83486,0.000107,0.000298,0.000613,0.000142,0.000313,0.000742,0.000128,0.000347,0.000498,0.000231,0.000278,0.000409,0.000184,0.000292,0.000604
307,0.83408,0.000123,0.000338,0.000451,0.000126,0.000303,0.001088,0.000123,0.000236,0.000485,0.000219,0.000272,0.000419,0.000184,0.000292,0.000397
308,0.83329,0.000248,0.000347,0.000433,0.000116,0.000238,0.000754,0.000123,0.000237,0.000486,0.000233,0.000272,0.000421,0.000185,0.000292,0.000483
309,0.83250,0.000497,0.000358,0.000435,0.000120,0.000300,0.000700,0.000110,0.000261,0.000517,0.000259,0.000269,0.000412,0.000186,0.000268,0.000662
310,0.83171,0.000112,0.000353,0.000429,0.000113,0.000311,0.000679,0.000114,0.000329,0.000799,0.000233,0.000277,0.000417,0.000185,0.000351,0.000661
311,0.83092,0.000113,0.000356,0.000812,0.000112,0.002044,0.000963,0.000110,0.000231,0.000602,0.000231,0.000326,0.000423,0.000184,0.000250,0.001003
312,0.83013,0.000127,0.000374,0.000561,0.000118,0.000314,0.000795,0.000111,0.000238,0.000627,0.000231,0.000306,0.000409,0.000185,0.000381,0.000530
313,0.82934,0.000312,0.000340,0.000723,0.000136,0.000369,0.001016,0.000117,0.000320,0.000470,0.000233,0.000257,0.000661,0.000185,0.000278,0.000713
314,0.82856,0.001720,0.000361,0.000437,0.000119,0.000614,0.001219,0.000135,0.000247,0.001254,0.000271,0.000586,0.001045,0.000183,0.000216,0.000511
315,0.82777,0.000372,0.000749,0.000431,0.000112,0.000418,0.001258,0.000134,0.000246,0.000460,0.000259,0.000470,0.000485,0.000194,0.000247,0.000476
316,0.82698,0.000202,0.000397,0.000429,0.000109,0.000860,0.002703,0.000126,0.000388,0.001110,0.000236,0.000426,0.000434,0.000675,0.000308,0.000411
317,0.82619,0.000301,0.000443,0.000455,0.000113,0.000371,0.001018,0.000124,0.000210,0.000996,0.000253,0.000390,0.000459,0.000270,0.000450,0.000458
318,0.82540,0.002932,0.000421,0.000437,0.000119,0.000268,0.000786,0.000131,0.000249,0.000625,0.000412,0.000228,0.000449,0.000184,0.000659,0.000434
319,0.82461,0.000266,0.000382,0.000441,0.000115,0.000265,0.000666,0.000123,0.000274,0.001151,0.000241,0.000441,0.000478,0.000209,0.000524,0.000439
320,0.82382,0.000190,0.000359,0.000447,0.000114,0.000280,0.000699,0.000117,0.000287,0.001585,0.000234,0.000304,0.000466,0.000256,0.000296,0.000471
321,0.82303,0.000359,0.000335,0.000426,0.000114,0.000255,0.000667,0.000149,0.000739,0.001127,0.000232,0.000299,0.000638,0.000215,0.000271,0.000468
322,0.82223,0.000195,0.000360,0.000540,0.000113,0.000262,0.000945,0.000119,0.000461,0.000843,0.000240,0.000559,0.000428,0.000179,0.000253,0.002510
323,0.82144,0.000184,0.000356,0.000404,0.000113,0.000265,0.000733,0.000116,0.000210,0.000663,0.001016,0.000269,0.000465,0.000181,0.000275,0.002294
324,0.82065,0.000192,0.000356,0.000495,0.000110,0.000331,0.000668,0.000119,0.000337,0.000538,0.000268,0.000288,0.000523,0.000182,0.000906,0.000965
325,0.81986,0.000194,0.000341,0.001969,0.000111,0.000215,0.000657,0.000112,0.000257,0.000541,0.000531,0.000311,0.000820,0.000182,0.000847,0.000884
326,0.81907,0.000192,0.000359,0.001875,0.000103,0.000256,0.000619,0.000114,0.000272,0.000722,0.000246,0.001193,0.000466,0.000414,0.000340,0.000599
327,0.81828,0.000185,0.000373,0.001702,0.000104,0.000340,0.000599,0.000111,0.000275,0.000442,0.000248,0.000351,0.000427,0.000192,0.000388,0.000517
328,0.81749,0.000186,0.000487,0.000768,0.000107,0.000228,0.000621,0.000115,0.000384,0.000590,0.000255,0.000465,0.000499,0.000175,0.000709,0.000540
